term,phonetic,definition,translation,example,tags,rootKey,derivatives,frq,pos,mnemonic
violin,.vaiә'lin,,n. 小提琴,,cet4,,violins,6665,,
liar,'laiә,,n. 说谎者,,cet4,,liars,6677,,
oblige,ә'blaidʒ,,"vt. 强制, 施恩惠于, 使感激； vi. 施恩惠, 帮忙",,cet4,,obliged|obliges|obliging,6685,,
vest,vest,,"n. 背心, 汗背心； vt. 使穿衣服, 授予",,cet4,,vested|vesting|vests,6686,,
inquire,in'kwaiә,,"v. 询问, 问明, 查究",,cet4,,inquired|inquires|inquiring,6687,,
splash,splæʃ,,"n. 飞溅, 污点, 一点儿, 溅泼声, 色斑； vi. 溅湿, 溅开, 飞溅",,cet4,,splashed|splashes|splashing,6696,,
stain,stein,,"n. 污染, 污点, 着色剂； vt. 沾染, 染污, 着色",,cet4,,stained|staining|stains,6708,,
rude,ru:d,,"a. 粗鲁无礼的, 粗陋的, 粗暴的, 原始的, 未开化的, 大略的, 崎岖不平的, 狂暴的",,cet4,,ruder|rudest,6718,,
clap,klæp,,"n. 拍手, 拍手声, 霹雳声, 花柳病； v. 鼓掌, (使)啪地关上",,cet4,,clapped|clapping|claps,6723,,
landlord,'lændlɒ:d,,"n. 房东, 地主； [经] 业主, 地主, 房东",,cet4,,landlords,6724,,
deepen,'dipәn,,"vi. 深化； vt. 使加深, 使强烈",,cet4,,deepened|deepening|deepens,6730,,
conquer,'kɒŋkә,,"vt. 克服, 征服, 战胜； vi. 得胜",,cet4,,conquered|conquering|conquers,6737,,
fetch,fetʃ,,"n. 取得, 拿, 诡计, 魂； vt. 接来, 取来, 售得, 带来, 推出, 引出, 杀死, 吸引, 到达",,cet4,,fetched|fetches|fetching,6744,,
vacant,'veikәnt,,"a. 空的, 空白的, 空虚的, 空闲的, 茫然的, 空缺的； [法] 空的, 空虚的, 闲暇的",,cet4,,,6751,,
width,widθ,,"n. 宽度, 宽广, 广博； [医] 宽度",,cet4,,widths,6752,,
deaf,def,,a. 聋的； [医] 聋的,,cet4,,deafer|deafest,6755,,
hillside,'hilsaid,,"n. 山坡, 山腹",,cet4,,hillsides,6756,,
weary,'wiәri,,"a. 疲倦的, 萎靡的, 厌倦的, 厌烦的； vt. 使疲倦, 使厌烦",,cet4,,wearied|wearier|wearies|weariest|wearying,6761,,
mourn,mɒ:n,,"v. 哀悼, 忧伤, 服丧",,cet4,,mourned|mourning|mourns,6768,,
scarce,skɑ:s,,"a. 难得的, 稀罕的, 缺乏的",,cet4,,scarcer|scarcest,6771,,
definite,'definit,,"a. 明确的, 一定的； [法] 明确的, 确切的, 一定的",,cet4,,definites,6780,,
nowadays,'nauәdeiz,,"n. 现在, 现时, 当今； adv. 时下, 现今",,cet4,,,6788,,
dislike,dis'laik,,"n. 嫌恶； vt. 讨厌, 不喜欢",,cet4,,disliked|dislikes|disliking,6813,,
synthetic,sin'θetik,,"n. 合成物质； a. 综合(性)的, 人造的, 合成的",,cet4,,synthetics,6824,,
restrain,ri'strein,,"vt. 抑制, 阻止, 束缚； [法] 抑制, 遏制, 制止",,cet4,,restrained|restraining|restrains,6825,,
wholly,'hәuli,,"adv. 完全地, 整个, 统统, 全部； [法] 完全地, 统统地",,cet4,,,6835,,
pierce,piәs,,"vt. 刺穿, 穿透, 打眼于, 洞悉, (声音)响彻, (亮光)照进, 深深地打动； vi. 刺入, 穿入, 透入, 进入",,cet4,,pierced|pierces|piercing,6839,,
lodge,lɒdʒ,,"n. 小屋, 门房, 支部, 旅舍, 分会； vi. 临时住宿, 倒伏, 寄宿, 投宿",,cet4,,lodged|lodges|lodging,6843,,
atmospheric,ætmәs'ferik,,a. 大气的； [医] 大气的; 大气压的,,cet4,,atmospherics,6847,,
pear,pєә,,"n. 梨子, 梨树, 梨木； [机] 梨木",,cet4,,pears,6857,,
pluck,plʌk,,"n. 勇气, 猛拉, 动物内脏； vt. 摘, 猛拉, 拔, 拉, 扯, 采",,cet4,,plucked|plucking|plucks,6870,,
lunar,'lu:nә,,"a. 阴历的, 月的, 微亮的(指光)； [医] 月的, 银的",,cet4,,,6871,,
utter,'ʌtә,,"a. 全然的, 绝对的, 完全的； vt. 发出声音, 做声, 发表, 发射, 流通",,cet4,,uttered|uttering|utters,6873,,
sincere,sin'siә,,"a. 诚实的, 正直的, 真挚的, 纯净的",,cet4,,sincerer|sincerest,6875,,
intermediate,.intә'mi:diәt,,"n. 中间物, 调停者, 中级； a. 中间的, 中级的",,cet4,,intermediated|intermediates,6876,,
submarine,'sʌbmәri:n,,"n. 潜水艇, 海底生物； a. 海中的, 生长在海中的",,cet4,,submarined|submarines|submarining,6881,,
ditch,ditʃ,,n. 沟渠； vt. 在...开沟,,cet4,,ditched|ditches|ditching,6890,,
secondly,'sekәndli,,"adv. 第二, 其次",,cet4,,,6891,,
loaf,lәuf,,"n. 一条面包, 块, 游荡； v. 游手好闲, 虚度光阴",,cet4,,loafed|loafing|loafs|loaves,6892,,
cushion,'kuʃәn,,"n. 垫子, 橡皮软垫； vt. 加垫褥, 缓冲, 掩盖",,cet4,,cushioned|cushioning|cushions,6893,,
dispose,dis'pәuz,,"vt. 处理, 排列, 布置； vi. 处置",,cet4,,disposed|disposes|disposing,6900,,
squirrel,'skwә:rәl,,"n. 松鼠, 松鼠毛皮； vt. 贮藏",,cet4,,squirrelled|squirrelling|squirrels,6904,,
gulf,gʌlf,,"n. 海湾, 深渊, 漩涡, 隔阂； vt. 吞没",,cet4,,gulfs,6929,,
claw,klɒ:,,"n. 爪, 螯, 抓伤； v. 用爪抓, 挖, 搜刮",,cet4,,clawed|clawing|claws,6934,,
marvelous,'mɑ:vәlәs,,"a. 令人惊异的, 了不起的, 不平常的",,cet4,,,6935,,
mercury,'mә:kjuri,,"n. 水银, 汞, 使者； [化] 汞Hg",,cet4,,,6937,,
reliance,ri'laiәns,,"n. 信任, 信赖, 受信赖的人(或事)； [法] 信任, 信赖, 信心",,cet4,,,6942,,
nucleus,'nju:kliәs,,"n. 核心, 核子, 原子核, 起点； [计] 核心程序",,cet4,,nuclei,6944,,
chess,tʃes,,n. 国际象棋； [建] 雀麦,,cet4,,,6948,,
camel,'kæml,,"n. 骆驼, 打捞浮筒",,cet4,,camels,6953,,
worthwhile,'wә:θ'hwail,,"a. 值得花时间的, 值得做的, 有真实价值的",,cet4,,,6958,,
bud,bʌd,,"n. 芽, 花蕾； vi. 发芽, 萌芽",,cet4,,budded|budding|buds,6961,,
withstand,wið'stænd,,"vt. 抵住, 顶住, 经得起",,cet4,,withstanding|withstands|withstood,6972,,
apparatus,.æpә'reitәs,,"n. 装置, 器具, 器官； [化] 仪器; 器械",,cet4,,,6978,,
scarcely,'skɑ:sli,,"adv. 简直不, 一定不, 仅仅",,cet4,,,6981,,
cabbage,'kæbidʒ,,"n. 卷心菜； [医] 卷心菜, 甘兰",,cet4,,cabbaged|cabbages|cabbaging,6982,,
lumber,'lʌmbә,,"n. 木材, 破旧家俱, 废物, 隆隆声； vt. 砍伐木材, 乱堆",,cet4,,lumbered|lumbering|lumbers,6984,,
eve,i:v,,"n. 前夕, 前夜",,cet4,,eves,6991,,
earnest,'ә:nist,,"n. 定金, 诚挚, 认真； a. 认真的, 热心的, 重要的",,cet4,,earnests,7000,,
staircase,'stєәkeis,,"n. 楼梯, 梯子, 楼梯部分； [医] 阶梯现象",,cet4,,staircases,7028,,
vase,veis,,"n. 花瓶, 瓶",,cet4,,vases,7044,,
emperor,'empәrә,,"n. 皇帝, 君主",,cet4,,emperors,7060,,
cafeteria,.kæfi'tiәriә,,n. 自助餐厅； [经] 自助餐厅,,cet4,,cafeterias,7076,,
preceding,.pri:'si:diŋ,,"a. 在前的, 前面的； [法] 在前的, 在先的, 前面的",,cet4,,i|precede|preceding,7079,,
communism,'kɒmjunizm,,n. 共产主义,,cet4,,,7085,,
pave,peiv,,"vt. 铺设, 安排, 铺满, 为...铺路； [化] 铺设",,cet4,,paved|paves|paving,7086,,
heap,hi:p,,"n. 堆, 许多, 累积； vt. 堆积, 装满",,cet4,,heaped|heaping|heaps,7087,,
fry,frai,,"n. 油炸食物, 鱼苗； v. 油炸, 煎",,cet4,,fried|fries|frying,7089,,
glide,glaid,,"n. 滑动, 滑过, 流水； vi. 滑动, 滑翔, 溜走, 流逝",,cet4,,glided|glides|gliding,7090,,
unstable,.ʌn'steibl,,a. 不稳定的,,cet4,,,7097,,
scout,skaut,,"n. 守候, 侦察, 搜索, 侦察员, 侦察机； vi. 守候, 侦察, 巡视, 嘲笑",,cet4,,scouted|scouting|scouts,7109,,
insufficient,.insә'fiʃәnt,,"a. 不够的, 不能胜任的, 不充足的； [法] 不足的, 不充分的, 不能胜任的",,cet4,,,7113,,
trousers,'trauzәz,,"pl. 裤子, 长裤",,cet4,,s|trousers,7124,,
embarrass,im'bærәs,,"vt. 使困窘, 使局促不安, 阻碍",,cet4,,embarrassed|embarrasses|embarrassing,7138,,
arouse,ә'rauz,,"vt. 唤醒, 鼓励, 引起； vi. 醒来",,cet4,,aroused|arouses|arousing,7151,,
unload,.ʌn'lәud,,"vi. 卸货； vt. 从...卸下, 摆脱...之负担, 倾销, 卸(货)",,cet4,,unloaded|unloading|unloads,7160,,
groan,grәun,,"n. 呻吟, 叹息； vi. 呻吟, 抱怨, 受压迫",,cet4,,groaned|groaning|groans,7178,,
hay,hei,,"n. 干草； vt. 制干草, 供给干草",,cet4,,hayed|haying|hays,7184,,
mistress,'mistris,,"n. 主妇, 女主人, 情妇",,cet4,,mistresses,7187,,
wreck,rek,,"n. 失事, 残骸, 破坏； vt. 使失事, 拆毁, 破坏",,cet4,,wrecked|wrecking|wrecks,7201,,
dusk,dʌsk,,"n. 薄暮, 傍晚, 黄昏； a. 微暗的",,cet4,,dusked|dusking|dusks,7212,,
wax,wæks,,"n. 蜡, 蜡状物, 一阵发怒, 增加, (月亮)渐盈； vi. 变大, 增大, 月亮渐满",,cet4,,waxed|waxes|waxing,7228,,
sob,sɒb,,"vi. 啜泣, 呜咽； vt. 哭诉, 哭得使",,cet4,,sobbed|sobbing|sobs,7230,,
puppet,'pʌpit,,"n. 傀儡, 木偶； [法] 木偶, 傀儡, 受他人操纵的人",,cet4,,puppets,7250,,
throne,'θrәun,,"n. 王座, 君主",,cet4,,throned|thrones|throning,7253,,
glue,glu:,,"n. 胶, 粘性物； vt. 粘合, 胶合",,cet4,,glued|glues|gluing,7268,,
incorrect,.inkә'rekt,,"a. 不正确的； [法] 不正确, 错误的, 不适当的",,cet4,,incorrects,7280,,
mankind,mæn'kaind,,"n. 人类, 男性",,cet4,,,7282,,
baggage,'bægidʒ,,n. 行李； [经] 行李,,cet4,,baggages,7286,,
restless,'restlis,,"a. 不安静的, 慌张的, 休息不充分的； [医] 不安静的, 不宁的",,cet4,,,7303,,
cheerful,'tʃiәful,,"a. 快活的, 高兴的, 兴高采烈的",,cet4,,,7309,,
sunrise,'sʌnraiz,,"n. 日出, 黎明, 拂晓",,cet4,,sunrises,7313,,
comb,kәum,,"n. 头梳, 鸡冠； vt. 梳头发, 梳毛",,cet4,,combed|combing|combs,7329,,
elimination,i.limi'neiʃәn,,"n. 除去, 消除, 消灭； [化] 消去; 脱去",,cet4,,eliminations,7330,,
luggage,'lʌgidʒ,,"n. 行李, 皮箱",,cet4,,luggaged,7333,,
friction,'frikʃәn,,"n. 摩擦, 摩擦治疗, 不和； [医] 摩擦",,cet4,,frictioned|frictions,7336,,
prosperous,'prɒspәrәs,,"a. 成功的, 繁盛的, 幸运的； [经] 繁荣的, 昌盛的",,cet4,,,7343,,
ignorant,'ignәrәnt,,"a. 无知识的, 不知道的, 由无知产生的； [法] 无知的, 愚昧的, 不知情的",,cet4,,ignorants,7357,,
tick,tik,,"n. 滴答声, 一瞬间, 壁虱, 褥套, 信用, 赊欠； vi. 滴答响, 活动",,cet4,,ticked|ticking|ticks,7358,,
disguise,dis'gaiz,,"n. 假面目, 假装； vt. 假装, 隐瞒",,cet4,,disguised|disguises|disguising,7364,,
hatch,hætʃ,,"n. 孵化, 舱口； vt. 孵, 孵出, 策划",,cet4,,hatched|hatches|hatching,7365,,
cathedral,kә'θi:drәl,,n. 大教堂,,cet4,,cathedrals,7382,,
sideways,'saidweiz,,"adv. 向旁边, 向侧面地； a. 旁边的, 向侧面的",,cet4,,,7384,,
selfish,'selfiʃ,,"a. 自私的, 利己主义的, 自我中心的",,cet4,,,7386,,
keeper,'ki:pә,,"n. 监护人, 管理人, 看守人； [机] 保管人, 看守人, 保持片",,cet4,,keepers,7388,,
hollow,'hɒlәu,,"n. 洞, 窟窿, 山谷； a. 空的, 虚伪的, 空腹的, 凹的",,cet4,,hollowed|hollowing|hollows,7413,,
sickness,'siknis,,"n. 疾病, 不健康, 呕吐； [医] 病",,cet4,,sicknesses,7417,,
vibration,vai'breiʃәn,,"n. 振动, 颤动； [化] 振动",,cet4,,vibrations,7418,,
merry,'meri,,"a. 快乐的, 愉快的, 嬉戏作乐的",,cet4,,merrier|merriest,7420,,
sober,'sәubә,,"a. 未醉的, 稳重的, 节制的, 严肃的, 不夸大的, 合理的, 朴素的； vt. 使醒酒, 使严肃",,cet4,,sobered|sobering|sobers,7423,,
comrade,'kɒmreid,,"n. 同志, 伙伴",,cet4,,comrades,7425,,
corresponding,.kɒri'spɒndiŋ,,"a. 相当的, 一致的, 通信的； [计] 对应",,cet4,,correspond|corresponding|i,7426,,
rainbow,'reinbәu,,n. 彩虹； a. 五彩缤纷的,,cet4,,rainbows,7427,,
sleepy,'sli:pi,,"a. 困乏的, 欲睡的",,cet4,,sleepier|sleepies,7429,,
saw,sɒ:,,"n. 锯子, 谚语； vt. 锯, 锯开, 来回移动",,cet4,,p|sawed|sawing|sawn|saws|see,7433,,
youthful,'ju:θful,,"a. 年轻的, 青年的； [法] 青年的, 年轻的",,cet4,,,7434,,
nap,næp,,"n. 小睡, 稍睡, 细毛, 孤注一掷； vi. 小睡, 疏忽",,cet4,,napped|napping|naps,7438,,
presently,'prezntli,,"adv. 目前, 不久",,cet4,,,7442,,
razor,'reizә,,n. 剃刀； vt. 剃,,cet4,,razors,7444,,
starve,stɑ:v,,"v. (使)饿死, (使)挨饿",,cet4,,starved|starves|starving,7450,,
impatient,im'peiʃәnt,,"a. 不耐烦的, 着急的, 急切的",,cet4,,,7451,,
disgust,dis'gʌst,,"n. 厌恶, 嫌恶； vi. 令人厌恶",,cet4,,disgusted|disgusting|disgusts,7464,,
niece,ni:s,,"n. 侄女, 甥女",,cet4,,nieces,7475,,
rainy,'reini,,"a. 下雨的, 多雨的",,cet4,,rainiest,7477,,
layout,'leiaut,,"n. 布局, 陈列, 规划图, 页面布局, 版面编排； [计] 页面布局, 版面",,cet4,,layouts,7478,,
hamburger,'hæmbә:gә,,"n. 汉堡(德国港口), 肉饼, 汉堡包, 纯精牛肉, 汉堡牛排",,cet4,,hamburgers,7483,,
accidental,.æksi'dentl,,"a. 意外的, 偶然的, 非主要的, 附属的； n. 临时记号, 次要方面",,cet4,,accidentals,7485,,
eighty,'eiti,,"num. 八十, 八十个",,cet4,,,7486,,
upright,'ʌprait,,"a. 正直的, 诚实的, 公正的, 垂直的, 竖式的； [化] 立杆",,cet4,,uprighted|uprights,7488,,
liner,'lainә,,"n. 班机, 划线者, 定期船, 衬里； [化] 衬垫; 垫带; 套管",,cet4,,liners,7501,,
librarian,lai'brєәriәn,,"n. 图书馆员, 图书管理员； [计] 程序库管理程序; 程序库生成程序",,cet4,,librarians,7502,,
inferior,in'fiәriә,,"a. 次等的, 较差的, 下方的, 下级的； n. 部下, 次品, 下标(符号)",,cet4,,inferiors,7505,,
announcer,ә'naunsә,,"n. 节目报告员, 宣告者",,cet4,,announcers,7512,,
orphan,'ɒ:fәn,,"n. 孤儿； a. 无双亲的, 孤儿的",,cet4,,orphaned|orphaning|orphans,7521,,
reel,ri:l,,"n. 卷轴, 一卷, 纺车, 旋转, 蹒跚； vt. 卷...于轴上, 绕, 使旋转",,cet4,,reeled|reeling|reels,7527,,
enlarge,in'lɑ:dʒ,,"vt. 扩大, 增大； vi. 扩大, 详述",,cet4,,enlarged|enlarges|enlarging,7530,,
arbitrary,'ɑ:bitrәri,,"a. 任意的, 武断的, 专治的, 霸道的",,cet4,,,7545,,
bathe,beið,,"vt. 沐浴, 用水洗； vi. 洗澡",,cet4,,bathed|bathes|bathing,7550,,
conjunction,kәn'dʒʌŋkʃәn,,"n. 连接词, 联合, 结合； [计] 合取",,cet4,,conjunctions,7557,,
outdoors,'aut'dɒ:z,,"n. 户外, 野外活动； adv. 在户外, 在野外",,cet4,,,7559,,
agony,'ægәni,,"n. 极大的痛苦, 挣扎； [医] 濒死苦闷; 剧痛",,cet4,,agonies,7577,,
applicable,'æplikәbl,,"a. 合适的, 可应用的； [法] 适用的, 适应的",,cet4,,,7582,,
accustom,ә'kʌstәm,,vt. 使习惯于,,cet4,,accustomed|accustoming|accustoms,7584,,
reap,ri:p,,"vt. 收割, 收获, 获得； vi. 收割, 得到报应",,cet4,,reaped|reaping|reaps,7589,,
feasible,'fi:zәbl,,"a. 能实行的, 可行的, 适宜的； [法] 可行的, 可执行的, 可完成的",,cet4,,,7591,,
oneself,wʌn'self,,"pron. 自己, 亲自",,cet4,,,7598,,
premier,'pri:mjә,,"n. 总理, 首相； a. 首位的, 最初的",,cet4,,premiered|premiering|premiers,7616,,
paste,peist,,"n. 面团, 面食, 浆糊, 糊状物, 粘贴, 用拳重击； vt. 用浆糊粘, 张贴, 狠狠地打",,cet4,,pasted|pastes|pasting,7619,,
bruise,bru:z,,"n. 青肿, 挫伤, 擦伤； vi. 受伤, 擦伤",,cet4,,bruised|bruises|bruising,7621,,
reign,rein,,v. 为王，为君；当政；统治； n. 为王，为君；当政；统治,,cet4,,reigned|reigning|reigns,7626,,
procession,prә'seʃәn,,"n. 队伍, 连续, 列队行进, 涌出",,cet4,,processions,7639,,
moan,mәun,,"n. 呻吟, 悲叹； vi. 呻吟, 抱怨, 悲叹",,cet4,,moaned|moaning|moans,7649,,
lessen,'lesn,,"vt. 减少, 缩小, 减轻； vi. 变小",,cet4,,lessened|lessening|lessens,7650,,
fashionable,'fæʃәnәbl,,"a. 时髦的, 上流社会的, 流行的",,cet4,,fashionables,7651,,
infamous,'infәmәs,,"a. 无耻的, 不名誉的, 声名狼藉的",,cet4,,,7661,,
cellar,'selә,,"n. 地窖, 地下室, 藏酒",,cet4,,cellars,7671,,
roast,rәust,,"n. 烤肉, 烘烤, 嘲笑； a. 烘烤的, 烤过的",,cet4,,roasted|roaster|roasting|roasts,7679,,
kindness,'kaindnis,,"n. 仁慈, 亲切, 和蔼",,cet4,,kindnesses,7682,,
masterpiece,'mɑ:stәpi:s,,"n. 杰作, 名著",,cet4,,masterpieces,7685,,
slippery,'slipәri,,"a. 滑的, 光滑的, 靠不住的, 圆滑的, 不稳固的； [法] 狡猾的, 不可靠的, 不安定的",,cet4,,,7707,,
splendid,'spendid,,"a. 光亮的, 了不起的, 灿烂的, 壮丽的, 显著的, 杰出的",,cet4,,,7708,,
ache,eik,,"n. 疼痛； vi. 痛, 哀怜, 渴望",,cet4,,ached|aches|aching,7717,,
parcel,'pɑ:sl,,"n. 包裹, 部分, 片； vt. 分配, 打包",,cet4,,parcelled|parcelling|parcels,7729,,
wicked,'wikid,,"a. 坏的, 邪恶的, 缺德的, 刻毒的, 恶劣的, 淘气的",,cet4,,,7732,,
ornament,'ɒ:nәmәnt,,"n. 装饰, 点缀品, 教堂用品； vt. 装饰, 修饰",,cet4,,ornamented|ornamenting|ornaments,7737,,
pinch,pintʃ,,"n. 捏, 拧, 撮, 少量, 收缩, 挤压, 夹痛, 苦恼, 逮捕, 指控, 匮乏, 紧急关头； vt. 捏, 拧, 掐, 挤压, 修剪, 使困苦, 使萎缩, 节制, 少量加入, 逮捕, 勒索",,cet4,,pinched|pinches|pinching,7741,,
sunshine,'sʌnʃain,,"n. 阳光, 光明, 晴天",,cet4,,,7752,,
cubic,'kju:bik,,"a. 立方体的, 立方的； [机] 立方的, 立方体的",,cet4,,,7772,,
tailor,'teilә,,"n. 裁缝, 成衣匠； vt. 缝制, 制作, 使适应",,cet4,,tailored|tailoring|tailors,7806,,
brighten,'braitn,,"vi. 变亮, 活跃； vt. 使生辉, 使快活",,cet4,,brightened|brightening|brightens,7814,,
nineteen,.nain'ti:n,,"num. 十九, 十九个",,cet4,,,7818,,
amongst,ә'mʌŋst,,"prep. 在...当中, 在...之间, 在...之中",,cet4,,,7821,,
compute,kәm'pju:t,,"v. 计算, 估算； n. 计算, 估算",,cet4,,computed|computes|computing,7824,,
comprehension,.kɒmpri'henʃәn,,"n. 理解, 包含",,cet4,,,7826,,
knob,nɒb,,"n. 把手, 瘤, 旋钮, 球形突出物； vt. 使有球形突出物",,cet4,,knobbed|knobbing|knobs,7863,,
tablet,'tæblit,,"n. 平板, 门牌, 笔记簿, 碑, 匾, 药片； [化] 片剂",,cet4,,tablets,7864,,
evaporate,i'væpәreit,,"vi. 蒸发, 失去水分, 消失； vt. 使蒸发, 使脱水, 使消失",,cet4,,evaporated|evaporates|evaporating,7887,,
seventy,'sevnti,,"num. 七十, 七十个",,cet4,,,7889,,
volleyball,'vɒlibɒ:l,,n. 排球,,cet4,,,7896,,
spelling,'speliŋ,,"n. 拼, 拼字, 拼法； [计] 拼写检查",,cet4,,i|spell|spelling|spellings,7907,,
aviation,.eivi'eiʃәn,,"n. 航空, 航空学, 飞行术； [法] 航空, 飞行, 飞行术",,cet4,,,7923,,
hawk,hɒ:k,,"n. 鹰, 掠夺者, 鹰派成员； vi. 放鹰行猎, 像鹰一般地袭击, 清嗓, 咳嗽",,cet4,,hawked|hawking|hawks,7924,,
hopeless,'hәuplis,,"a. 无希望的, 绝望的, 不可救药的",,cet4,,,7926,,
fasten,'fɑ:sәn,,"vt. 拴紧, 使固定, 系, 集中于, 强加于； vi. 扣紧",,cet4,,fastened|fastening|fastens,7930,,
decay,di'kei,,"n. 衰退, 腐败； v. (使)衰退, (使)腐败",,cet4,,decayed|decaying|decays,7931,,
hen,hen,,"n. 母鸡, 雌禽",,cet4,,hens,7934,,
conserve,kәn'sә:v,,"n. 蜜饯, 果酱； vt. 保存, 使(能量等)守恒",,cet4,,conserved|conserves|conserving,7938,,
durable,'djurәbl,,"a. 持久的, 耐用的",,cet4,,durables,7949,,
outset,'autset,,"n. 着手, 开头, 最初",,cet4,,,7964,,
pigeon,'pidʒin,,"n. 鸽子, 易上当受骗的人, 年轻女子",,cet4,,pigeons,7986,,
bound,baund,,"n. 跃, 回跳, 范围, 边界； a. 受约束的, 装有封面的, 有义务的, 关联的, 被束缚的, 准备去...的, 便秘的",,cet4,,bind|bound|bounded|bounding|bounds|dp,8004,,
acceleration,әk.selә'reiʃәn,,"n. 加速, 促进, 加速度； [化] 加速度",,cet4,,accelerations,8018,,
wavelength,'weivleŋθ,,n. 波长； [化] 波长,,cet4,,wavelengths,8023,,
bill,bil,,"n. 帐单, 清单, 钞票, 鸟嘴, 广告, 法案, 票据； vt. 开帐单, (用招贴)宣布",,cet4,,billed|billing|bills,8026,,
paw,pɒ:,,"n. 爪； v. 以蹄扒地, 用爪子抓, 拼命抓, 向...乱抓, 笨拙地使用, 费力地前进",,cet4,,pawed|pawing|paws,8033,,
whirl,hwә:l,,"n. 回旋, 旋转, 急走, 眩晕； vt. 使旋转, 使回旋, 卷走",,cet4,,whirled|whirling|whirls,8035,,
delete,di'li:t,,vt. 删除； [计] 删除,,cet4,,deleted|deletes|deleting,8051,,
blaze,bleiz,,"n. 火焰, 烈火, 光辉； vi. 燃烧, 发光",,cet4,,blazed|blazes|blazing,8056,,
carpenter,'kɑ:pintә,,n. 木匠,,cet4,,carpentered|carpentering|carpenters,8059,,
successive,sәk'sesiv,,"a. 继承的, 连续的； [经] 接续承运人; 连续的",,cet4,,,8065,,
conversely,'kɔnv\\\\:sli,,"adv. 相反, 逆, 颠倒, 反题, 反",,cet4,,,8066,,
biscuit,'biskit,,n. 饼干； [化] 素坯; 饼干,,cet4,,biscuits,8068,,
intern,in'tә:n,,"n. 实习生, 被拘留者； vi. 作实习医师(教师、实习生)",,cet4,,interned|interning|interns,8079,,
accordance,ә'kɒ:dәns,,"n. 一致, 和谐",,cet4,,,8086,,
thunder,'θʌndә,,"n. 雷, 雷声； vi. 打雷, 轰隆地响, 怒喝",,cet4,,thundered|thundering|thunders,8090,,
waterfall,'wɒtәfɒ:l,,n. 瀑布,,cet4,,waterfalls,8091,,
honeymoon,'hʌnimu:n,,"n. 蜜月, 蜜月假期； vi. 渡蜜月",,cet4,,honeymooned|honeymooning|honeymoons,8111,,
farewell,'fєә'wel,,"n. 辞别, 再见, 再会； interj. 再会",,cet4,,farewells,8121,,
sting,stiŋ,,"n. 叮, 刺痛, 刺激, 讽刺； vt. 叮, 刺痛, 刺激, 使苦恼",,cet4,,stinging|stings|stung,8139,,
shortcoming,'ʃɒ:t'kʌmiŋ,,"n. 缺点, 短处",,cet4,,shortcomings,8140,,
exhaustion,ig'zɒ:stʃәn,,"n. 抽空, 耗尽, 疲惫, 筋疲力尽； [化] 抽空",,cet4,,exhaustions,8142,,
indoors,'in'dɒ:z,,adv. 在户内,,cet4,,,8145,,
idle,'aidl,,"a. 懒惰的, 闲散的, 停顿的, 空闲的, 无用的； vi. 无所事事, 闲散, 浪费, 空转",,cet4,,idled|idles|idling,8146,,
scenery,'si:nәri,,"n. 风景, 景色, 舞台布景",,cet4,,sceneries,8152,,
inch,intʃ,,"n. 英寸, 身高, 小岛； vi. 慢慢前进, 慢慢移动",,cet4,,inched|inches|inching,8178,,
inventor,in'ventә,,"n. 发明家； [法] 发明人, 发明家, 创造者",,cet4,,inventors,8188,,
