term,phonetic,definition,translation,example,tags,rootKey,derivatives,frq,pos,mnemonic
bathe,beið,,"vt. 沐浴, 用水洗； vi. 洗澡",,ky,,bathed|bathes|bathing,7550,,
resemblance,ri'zemblәns,,"n. 相似处, 类似, 肖像",,ky,,resemblances,7553,,
compliment,'kɒmplimәnt,,"n. 称赞, 恭维, 敬意； vt. 称赞, 褒扬, 恭维",,ky,,complimented|complimenting|compliments,7568,,
blueprint,'blu:'print,,"n. 蓝图, 设计图, (周详的)计划； vt. 制成蓝图, 计划",,ky,,blueprinted|blueprinting|blueprints,7570,,
pedestrian,pә'destriәn,,"n. 行人, 步行者； a. 人行的, 徒步的, 呆板的, 通俗的, 平淡无奇的",,ky,,pedestrians,7573,,
agony,'ægәni,,"n. 极大的痛苦, 挣扎； [医] 濒死苦闷; 剧痛",,ky,,agonies,7577,,
applicable,'æplikәbl,,"a. 合适的, 可应用的； [法] 适用的, 适应的",,ky,,,7582,,
accustom,ә'kʌstәm,,vt. 使习惯于,,ky,,accustomed|accustoming|accustoms,7584,,
deteriorate,di'tiәriәreit,,v. (使)恶化,,ky,,deteriorated|deteriorates|deteriorating,7587,,
collide,kә'laid,,"vi. 碰撞, 互撞, 抵触",,ky,,collided|collides|colliding,7588,,
reap,ri:p,,"vt. 收割, 收获, 获得； vi. 收割, 得到报应",,ky,,reaped|reaping|reaps,7589,,
feasible,'fi:zәbl,,"a. 能实行的, 可行的, 适宜的； [法] 可行的, 可执行的, 可完成的",,ky,,,7591,,
arrogant,'ærәɡәnt,,"a. 自大的, 傲慢的",,ky,,,7597,,
oneself,wʌn'self,,"pron. 自己, 亲自",,ky,,,7598,,
dubious,'dju:biәs,,"a. 可疑的, 不确定的",,ky,,,7599,,
bypass,'baipɑ:s,,"n. 旁路； vt. 省略, 绕过, 忽视, 回避",,ky,,bypassed|bypasses|bypassing,7601,,
underlie,.ʌndә'lai,,"vt. 位于...之下, 成为...的基础",,ky,,underlay|underlies|underlying,7604,,
eclipse,i'klips,,"n. 日食, 月食, (地位名誉等的)消失； vt. 引起日食, 引起月食, 使黯然失色",,ky,,eclipsed|eclipses|eclipsing,7609,,
premier,'pri:mjә,,"n. 总理, 首相； a. 首位的, 最初的",,ky,,premiered|premiering|premiers,7616,,
paste,peist,,"n. 面团, 面食, 浆糊, 糊状物, 粘贴, 用拳重击； vt. 用浆糊粘, 张贴, 狠狠地打",,ky,,pasted|pastes|pasting,7619,,
bruise,bru:z,,"n. 青肿, 挫伤, 擦伤； vi. 受伤, 擦伤",,ky,,bruised|bruises|bruising,7621,,
poultry,'pәultri,,n. 家禽,,ky,,poultries,7625,,
reign,rein,,v. 为王，为君；当政；统治； n. 为王，为君；当政；统治,,ky,,reigned|reigning|reigns,7626,,
procession,prә'seʃәn,,"n. 队伍, 连续, 列队行进, 涌出",,ky,,processions,7639,,
moan,mәun,,"n. 呻吟, 悲叹； vi. 呻吟, 抱怨, 悲叹",,ky,,moaned|moaning|moans,7649,,
fashionable,'fæʃәnәbl,,"a. 时髦的, 上流社会的, 流行的",,ky,,fashionables,7651,,
briefcase,'bri:fkeis,,n. 公事包,,ky,,briefcases,7660,,
quantitative,'kwɒntitәtiv,,"a. 数量的, 定量的； [医] 定量的, 数量的",,ky,,,7662,,
symphony,'simfәni,,"n. 交响乐, 交响曲",,ky,,symphonies,7665,,
cellar,'selә,,"n. 地窖, 地下室, 藏酒",,ky,,cellars,7671,,
allowance,ә'lauәns,,"n. 津贴, 零用钱, 限额, 折扣, 允许； vt. 定量供应",,ky,,allowanced|allowances|allowancing,7677,,
roast,rәust,,"n. 烤肉, 烘烤, 嘲笑； a. 烘烤的, 烤过的",,ky,,roasted|roaster|roasting|roasts,7679,,
kindness,'kaindnis,,"n. 仁慈, 亲切, 和蔼",,ky,,kindnesses,7682,,
repression,ri'preʃәn,,"n. 抑制, 压抑, 制止； [医] 压抑, 抑制",,ky,,repressions,7683,,
masterpiece,'mɑ:stәpi:s,,"n. 杰作, 名著",,ky,,masterpieces,7685,,
adore,ә'dɒ:,,"vt. 崇拜, 爱慕, 喜爱； vi. 崇拜, 爱慕",,ky,,adored|adores|adoring,7705,,
slippery,'slipәri,,"a. 滑的, 光滑的, 靠不住的, 圆滑的, 不稳固的； [法] 狡猾的, 不可靠的, 不安定的",,ky,,,7707,,
splendid,'spendid,,"a. 光亮的, 了不起的, 灿烂的, 壮丽的, 显著的, 杰出的",,ky,,,7708,,
foul,faul,,"a. 污秽的, 邪恶的, 恶臭的, 肮脏的, 恶劣的, 淤塞的； vt. 弄脏, 妨害, 污蔑, 犯规, 淤塞",,ky,,fouled|fouler|foulest|fouling|fouls,7712,,
dove,dʌv,,n. 鸽子； dive的过去式,,ky,,dive|doves|doving|p,7715,,
ache,eik,,"n. 疼痛； vi. 痛, 哀怜, 渴望",,ky,,ached|aches|aching,7717,,
outing,'autiŋ,,"n. 郊游, 远足； a. 远足适用的",,ky,,i|out|outings,7723,,
stagger,'stægә,,"n. 蹒跚, 踌躇； vi. 蹒跚, 犹豫",,ky,,staggered|staggering|staggers,7724,,
parcel,'pɑ:sl,,"n. 包裹, 部分, 片； vt. 分配, 打包",,ky,,parcelled|parcelling|parcels,7729,,
wicked,'wikid,,"a. 坏的, 邪恶的, 缺德的, 刻毒的, 恶劣的, 淘气的",,ky,,,7732,,
spicy,'spaisi,,"a. 香的, 多香料的, 辛辣的, 下流的",,ky,,spicier|spiciest,7735,,
intercourse,'intәkɒ:s,,"n. 交往, 交流； [医] 交际, 往来",,ky,,,7736,,
ornament,'ɒ:nәmәnt,,"n. 装饰, 点缀品, 教堂用品； vt. 装饰, 修饰",,ky,,ornamented|ornamenting|ornaments,7737,,
constrain,kәn'strein,,"vt. 强迫, 限制, 关押",,ky,,constrained|constraining|constrains,7740,,
pinch,pintʃ,,"n. 捏, 拧, 撮, 少量, 收缩, 挤压, 夹痛, 苦恼, 逮捕, 指控, 匮乏, 紧急关头； vt. 捏, 拧, 掐, 挤压, 修剪, 使困苦, 使萎缩, 节制, 少量加入, 逮捕, 勒索",,ky,,pinched|pinches|pinching,7741,,
sunshine,'sʌnʃain,,"n. 阳光, 光明, 晴天",,ky,,,7752,,
appraisal,ә'preizәl,,"n. 评价, 估价； [经] 评价, 评估",,ky,,appraisals,7757,,
superiority,sju:.piәri'ɒriti,,"n. 优越, 高傲； [化] 优越性",,ky,,superiorities,7766,,
exemplify,ig'zemplifai,,"vt. 例证, 例示； [法] 制作经公章证明的誊本, 例证",,ky,,exemplified|exemplifies|exemplifying,7776,,
pedal,'pedl,,"n. 踏板, 脚蹬子； a. 脚的, 脚踏的",,ky,,pedalled|pedalling|pedals,7777,,
gigantic,dʒai'gæntik,,"a. 巨人般的, 巨大的",,ky,,,7783,,
repertoire,'repәtwɑ:,,"n. 全部剧目, 全部技能, 全部节目, 全部作品",,ky,,repertoires,7784,,
layoff,'leiɒf,,"n. 临时解雇, 操作停止, 活动停止期间",,ky,,layoffs,7801,,
tailor,'teilә,,"n. 裁缝, 成衣匠； vt. 缝制, 制作, 使适应",,ky,,tailored|tailoring|tailors,7806,,
nineteen,.nain'ti:n,,"num. 十九, 十九个",,ky,,,7818,,
wrinkle,'riŋkl,,"n. 皱纹, 妙计, 方法, 技巧； vi. 起皱",,ky,,wrinkled|wrinkles|wrinkling,7819,,
compute,kәm'pju:t,,"v. 计算, 估算； n. 计算, 估算",,ky,,computed|computes|computing,7824,,
comprehension,.kɒmpri'henʃәn,,"n. 理解, 包含",,ky,,,7826,,
nickel,'nikl,,"n. 镍, 镍币, 五分镍币； vt. 镀镍于",,ky,,nickelled|nickelling|nickels,7847,,
breach,bri:tʃ,,"n. 裂口, 违背, 破坏, 违反, 突破, 破裂； vt. 攻破, 突破",,ky,,breached|breaches|breaching,7862,,
knob,nɒb,,"n. 把手, 瘤, 旋钮, 球形突出物； vt. 使有球形突出物",,ky,,knobbed|knobbing|knobs,7863,,
tablet,'tæblit,,"n. 平板, 门牌, 笔记簿, 碑, 匾, 药片； [化] 片剂",,ky,,tablets,7864,,
evaporate,i'væpәreit,,"vi. 蒸发, 失去水分, 消失； vt. 使蒸发, 使脱水, 使消失",,ky,,evaporated|evaporates|evaporating,7887,,
volleyball,'vɒlibɒ:l,,n. 排球,,ky,,,7896,,
wink,wiŋk,,"n. 眨眼, 使眼色, 瞬间； vi. 眨眼, 使眼色, 闪烁",,ky,,winked|winking|winks,7901,,
spelling,'speliŋ,,"n. 拼, 拼字, 拼法； [计] 拼写检查",,ky,,i|spell|spelling|spellings,7907,,
wardrobe,'wɒ:drәub,,"n. 衣橱, 衣室, 全部衣服",,ky,,wardrobes,7918,,
grease,gri:s,,"n. 脂肪, 兽脂, 油脂, 贿赂； vt. 涂脂于, 贿赂",,ky,,greased|greases|greasing,7921,,
aviation,.eivi'eiʃәn,,"n. 航空, 航空学, 飞行术； [法] 航空, 飞行, 飞行术",,ky,,,7923,,
hawk,hɒ:k,,"n. 鹰, 掠夺者, 鹰派成员； vi. 放鹰行猎, 像鹰一般地袭击, 清嗓, 咳嗽",,ky,,hawked|hawking|hawks,7924,,
imaginative,i'mædʒinәtiv,,"a. 想像的, 虚构的",,ky,,,7925,,
fasten,'fɑ:sәn,,"vt. 拴紧, 使固定, 系, 集中于, 强加于； vi. 扣紧",,ky,,fastened|fastening|fastens,7930,,
decay,di'kei,,"n. 衰退, 腐败； v. (使)衰退, (使)腐败",,ky,,decayed|decaying|decays,7931,,
hen,hen,,"n. 母鸡, 雌禽",,ky,,hens,7934,,
conserve,kәn'sә:v,,"n. 蜜饯, 果酱； vt. 保存, 使(能量等)守恒",,ky,,conserved|conserves|conserving,7938,,
noodle,'nu:dl,,"n. 面条, 笨蛋",,ky,,noodled|noodles|noodling,7939,,
bowling,'bәuliŋ,,n. 保龄球戏,,ky,,bowl|bowling|i,7944,,
durable,'djurәbl,,"a. 持久的, 耐用的",,ky,,durables,7949,,
outset,'autset,,"n. 着手, 开头, 最初",,ky,,,7964,,
repay,ri'pei,,"v. 偿还, 报答, 报复",,ky,,repaid|repaying|repays,7971,,
sprout,spraut,,"n. 芽, 萌芽； vt. 使发芽, 摘去芽",,ky,,sprouted|sprouting|sprouts,7981,,
pigeon,'pidʒin,,"n. 鸽子, 易上当受骗的人, 年轻女子",,ky,,pigeons,7986,,
heighten,'haitn,,"vt. 增高, 提高, 加强； vi. 升高, 变大",,ky,,heightened|heightening|heightens,7990,,
latitude,'lætitju:d,,"n. 纬度, 范围； [化] 宽容度; 伟度",,ky,,latitudes,7992,,
bound,baund,,"n. 跃, 回跳, 范围, 边界； a. 受约束的, 装有封面的, 有义务的, 关联的, 被束缚的, 准备去...的, 便秘的",,ky,,bind|bound|bounded|bounding|bounds|dp,8004,,
pharmacy,'fɑ:mәsi,,"n. 药房, 配药学, 制药业； [医] 药学, 药剂学, 调剂学, 药房",,ky,,pharmacies,8014,,
bill,bil,,"n. 帐单, 清单, 钞票, 鸟嘴, 广告, 法案, 票据； vt. 开帐单, (用招贴)宣布",,ky,,billed|billing|bills,8026,,
paw,pɒ:,,"n. 爪； v. 以蹄扒地, 用爪子抓, 拼命抓, 向...乱抓, 笨拙地使用, 费力地前进",,ky,,pawed|pawing|paws,8033,,
whirl,hwә:l,,"n. 回旋, 旋转, 急走, 眩晕； vt. 使旋转, 使回旋, 卷走",,ky,,whirled|whirling|whirls,8035,,
sovereign,'sɒvrin,,"n. 元首, 独立国； a. 具有主权的, 至高无上的, 国王的, 完全的",,ky,,sovereigns,8038,,
delete,di'li:t,,vt. 删除； [计] 删除,,ky,,deleted|deletes|deleting,8051,,
blaze,bleiz,,"n. 火焰, 烈火, 光辉； vi. 燃烧, 发光",,ky,,blazed|blazes|blazing,8056,,
carpenter,'kɑ:pintә,,n. 木匠,,ky,,carpentered|carpentering|carpenters,8059,,
successive,sәk'sesiv,,"a. 继承的, 连续的； [经] 接续承运人; 连续的",,ky,,,8065,,
conversely,'kɔnv\\\\:sli,,"adv. 相反, 逆, 颠倒, 反题, 反",,ky,,,8066,,
biscuit,'biskit,,n. 饼干； [化] 素坯; 饼干,,ky,,biscuits,8068,,
accordance,ә'kɒ:dәns,,"n. 一致, 和谐",,ky,,,8086,,
thunder,'θʌndә,,"n. 雷, 雷声； vi. 打雷, 轰隆地响, 怒喝",,ky,,thundered|thundering|thunders,8090,,
waterfall,'wɒtәfɒ:l,,n. 瀑布,,ky,,waterfalls,8091,,
litter,'litә,,"n. 垃圾, 杂乱, 轿, 担架； vt. 乱丢, 铺草, 弄乱",,ky,,littered|littering|litters,8093,,
immerse,i'mә:s,,"vt. 沉浸, 使陷入； [医] 浸[入]",,ky,,immersed|immerses|immersing,8097,,
flap,flæp,,"n. 飘, 摆动, 拍打, 拍打声, 片状垂悬物； v. 拍打, 鼓翼而飞, 飘动",,ky,,flapped|flapping|flaps,8113,,
farewell,'fєә'wel,,"n. 辞别, 再见, 再会； interj. 再会",,ky,,farewells,8121,,
seam,si:m,,"n. 缝合线, 衔接口, 接缝, 线缝, 伤疤； vt. 缝合, 接合, 焊合, 使留下伤痕",,ky,,seamed|seaming|seams,8135,,
sting,stiŋ,,"n. 叮, 刺痛, 刺激, 讽刺； vt. 叮, 刺痛, 刺激, 使苦恼",,ky,,stinging|stings|stung,8139,,
shortcoming,'ʃɒ:t'kʌmiŋ,,"n. 缺点, 短处",,ky,,shortcomings,8140,,
idle,'aidl,,"a. 懒惰的, 闲散的, 停顿的, 空闲的, 无用的； vi. 无所事事, 闲散, 浪费, 空转",,ky,,idled|idles|idling,8146,,
scenery,'si:nәri,,"n. 风景, 景色, 舞台布景",,ky,,sceneries,8152,,
glamour,'glæmә,,"n. 魅力, 迷人的美, 魔法； vt. 迷惑",,ky,,glamours,8154,,
solitude,'sɒlitju:d,,"n. 孤独, 单独, 孤寂",,ky,,solitudes,8164,,
inch,intʃ,,"n. 英寸, 身高, 小岛； vi. 慢慢前进, 慢慢移动",,ky,,inched|inches|inching,8178,,
porcelain,'pɒ:slin,,"n. 瓷器, 瓷； a. 瓷制的",,ky,,porcelains,8181,,
famine,'fæmin,,"n. 饥荒, 缺乏, 饥饿",,ky,,famines,8193,,
disappoint,.disә'pɒint,,vt. 使失望,,ky,,disappointed|disappointing|disappoints,8204,,
cassette,kæ'set,,"n. 盒式磁带, 珠宝箱, 暗盒； [计] 字盒",,ky,,cassettes,8210,,
directory,di'rektәri,,"n. 目录, 工商名录, 指南； [计] 目录",,ky,,directories,8211,,
dwelling,'dweliŋ,,n. 住处； [医] 住房,,ky,,dwelling|dwellings|i,8213,,
frank,fræŋk,,"a. 坦白的, 率直的, 老实的； vt. 免费邮寄",,ky,,franked|franker|frankest|franking|franks,8225,,
hinder,'hindә,,"a. 后面的； v. 阻碍, 打扰",,ky,,hindered|hindering|hinders,8229,,
paperback,'peipәbæk,,"n. 平装本, 纸面本",,ky,,paperbacked|paperbacks,8235,,
navigation,.nævi'geiʃәn,,"n. 航行, 航海, 导航； [经] 航空, 航海, 航船",,ky,,navigations,8237,,
plaster,'plæstә,,"n. 石膏, 灰泥, 安慰(缓解)用品, 膏药； vt. 涂以灰泥, 敷以膏药, 掩饰, 使平服, 彻底击败, 减轻, 粘贴",,ky,,plastered|plastering|plasters,8240,,
abnormal,æb'nɒ:mәl,,"a. 反常的, 不规则的, 变态的, 畸形的； n. 畸形的人",,ky,,abnormals,8241,,
downward,'daunwәd,,a. 向下的,,ky,,,8257,,
puff,pʌf,,"n. 一阵喷烟, 肿块, 喘息； v. 喷出, 张开, 吹捧, (使)充气, 喘气, (使)骄傲, (使)膨胀",,ky,,puffed|puffing|puffs,8283,,
misunderstand,.misʌndә'stænd,,"vt. 误解, 误会",,ky,,misunderstanding|misunderstands|misunderstood,8287,,
excursion,ik'skә:ʒәn,,"n. 远足, 游览圆, 短程旅行； [医] 移动, 离轨, 逸出",,ky,,excursions,8288,,
cucumber,'kju:kәmbә,,"n. 黄瓜； [医] 黄瓜, 胡瓜",,ky,,cucumbers,8294,,
liable,'laiәbl,,"a. 有义务的, 应负责的, 有...倾向的； [法] 有责任的, 可受处理的, 应受罚的",,ky,,,8305,,
spear,spiә,,"n. 矛, 枪, 持矛者, 嫩枝； vt. 用矛刺",,ky,,speared|spearing|spears,8310,,
weekday,'wi:kdei,,"n. 周日, 平日； [计] 工作日",,ky,,weekdays,8312,,
dorm,dɒ:m,,n. 宿舍,,ky,,dorms,8314,,
overtime,'әuvәtaim,,"n. 超时, 加班, 延长时间； a. 超时的, 加班的",,ky,,,8317,,
chimney,'tʃimni,,"n. 烟囱, 灯罩； [电] 烟囱",,ky,,chimneys,8321,,
lateral,'lætәrәl,,"n. 侧部, 支线, 边音； a. 侧面的, 旁边的",,ky,,laterals,8322,,
relay,'ri:lei,,"n. 驿马, 替班, 中继, 接力； vt. 分程传递, 转播, 使接替",,ky,,relayed|relaying|relays,8326,,
buffet,'bʌfit,,"n. 自助餐, 小卖部, 碗橱, 殴打, 冲击； vt. 连续打, 冲击, 搏斗",,ky,,buffeted|buffeting|buffets|buffetted,8330,,
jog,dʒɒg,,"n. 轻推, 轻撞, 慢跑； v. 轻推, (使)蹒跚行进, (使)慢跑",,ky,,jogged|jogging|jogs,8335,,
lantern,'læntәn,,"n. 灯笼, 提灯, 航标灯； vt. 装上提灯",,ky,,lanterns,8338,,
plateau,plæ'tәu,,"n. 高地, 高原, (上升后的)稳定水平； [医] 高原, 平顶, 坪",,ky,,plateaus,8339,,
slaughter,'slɒ:tә,,"n. 残杀, 屠杀, 杀戮； vt. 残杀, 屠杀, 亏本出售",,ky,,slaughtered|slaughtering|slaughters,8340,,
mingle,'miŋgl,,v. (使)混合,,ky,,mingled|mingles|mingling,8350,,
stocking,'stɒkiŋ,,n. 长袜； [医] 马足水肿; 长袜,,ky,,i|stock|stocking|stockings,8355,,
reed,ri:d,,"n. 芦苇, 芦笛, 簧舌, 纤弱的人； vt. 用芦苇盖, 用小凸嵌线装饰",,ky,,reeding|reeds,8359,,
imperative,im'perәtiv,,"n. 命令, 必要的事, 规则, 祈使语气； a. 命令式的, 急需的, 势在必行的, 强制的",,ky,,imperatives,8360,,
indifferent,in'difәrәnt,,"a. 漠不关心的, 无重要性的, 中立的； [医] 中性的, 无作用的, 无亲和力的, 淡漠的",,ky,,,8368,,
humidity,hju:'miditi,,"n. 湿气, 潮湿, 湿度； [计] 湿度",,ky,,humidities,8375,,
howl,haul,,"n. 嗥叫, 吠声, 号叫； vi. 狂吠, 咆哮, 呼啸",,ky,,howled|howling|howls,8380,,
cricket,'krikit,,"n. 蟋蟀, 板球",,ky,,crickets,8382,,
rotten,'rɒtn,,"a. 腐烂的, 恶臭的, 堕落的, 风化的, 虚弱的； [经] 腐烂的, 堕落的",,ky,,,8385,,
crane,krein,,"n. 鹤, 起重机； vt. 伸颈, 起重机起吊",,ky,,craned|cranes|craning,8390,,
crow,krәu,,"n. 啼叫, 乌鸦, 鸡鸣, 撬棍； vi. 啼叫, 报晓",,ky,,crowed|crowing|crows,8402,,
anguish,'æŋgwiʃ,,"n. 剧痛, 痛苦； vt. 使极痛苦",,ky,,anguished|anguishes|anguishing,8411,,
butcher,'butʃә,,"n. 屠夫, 肉商, 小贩； vt. 屠宰, 屠杀",,ky,,butchered|butchering|butchers,8421,,
temperament,'temprәmәnt,,"n. 气质, 性格, 性情； [医] 气质, 禀赋",,ky,,temperaments,8423,,
cannon,'kænәn,,"n. 大炮, 加农炮； v. 炮轰",,ky,,cannoned|cannoning|cannons,8430,,
knit,nit,,"v. 编织, 结合",,ky,,knit|knits|knitted|knitting|pd,8436,,
cloak,klәuk,,"n. 斗蓬, 大氅, 掩护； vt. 遮掩, 隐匿, 使披斗蓬",,ky,,cloaked|cloaking|cloaks,8441,,
lag,læg,,"n. 落后, 囚犯, 迟延, 桶板, 防护套； a. 最后的",,ky,,lagged|lagging|lags,8448,,
nylon,'nailɒn,,n. 尼龙； [化] 尼龙; 聚酰胺纤维,,ky,,nylons,8449,,
diploma,di'plәumә,,"n. 文凭, 毕业证书； [医] 文凭",,ky,,diplomas,8453,,
lash,læʃ,,"n. 鞭子, 鞭打, 睫毛, 责骂, 讽刺； vt. 鞭打, 摆动, 扎捆, 冲击, 讽刺, 煽动",,ky,,lashed|lashes|lashing,8455,,
outskirts,'autskә:ts,,"n. 近郊, 市郊",,ky,,outskirts|s,8456,,
abide,ә'baid,,"vi. 停留, 遵守, 居留, 继续下去； vt. 忍受, 经受, 屈从于",,ky,,abided|abides|abiding,8457,,
irritate,'iriteit,,"vt. 激怒, 使发怒, 使兴奋, 使发炎； vi. 引起不快",,ky,,irritated|irritates|irritating,8466,,
flare,'flєә,,"n. 闪光, 闪耀； vi. 闪光, 闪耀",,ky,,flared|flares|flaring,8467,,
simplify,'simplifai,,"vt. 单一化, 简单化",,ky,,simplified|simplifies|simplifying,8483,,
cock,kɒk,,"n. 公鸡, 雄禽, 龙头, 头目, 锥形小干草堆； vt. 使耸立, 使竖起, 堆成锥形小干草堆",,ky,,cocked|cocking|cocks,8484,,
handkerchief,'hæŋkәtʃif,,"n. 手帕, 头巾, 围巾",,ky,,handkerchiefs,8487,,
noticeable,'nәutisәbl,,"a. 显而易见的, 显著的, 值得注意的",,ky,,,8488,,
envy,'envi,,"n. 羡慕, 嫉妒； vt. 羡慕, 嫉妒",,ky,,envied|envies|envying,8491,,
customary,'kʌstәmәri,,"a. 习惯的, 惯常的； [经] 通常的, 习惯的",,ky,,,8505,,
boycott,'bɒikɒt,,n. 联合抵制； vt. 联合抵制,,ky,,boycotted|boycotting|boycotts,8514,,
skim,skim,,"vt. 撇取浮沫, 略读, 掠过； vi. 擦过, 浏览",,ky,,skimmed|skimming|skims,8515,,
accustomed,ә'kʌstәmd,,"a. 惯常的, 习惯了的",,ky,,accustomed|dp,8524,,
reckon,'rekәn,,"vt. 计算, 总计, 估计, 认为, 猜想； vi. 数, 计算, 估计, 依赖, 料想",,ky,,reckoned|reckoning|reckons,8525,,
silicon,'silikәn,,n. 硅； [化] 硅Si,,ky,,siliconed|siliconing,8531,,
overhear,.әuvә'hiә,,"vt. 无意中听到, 偷听",,ky,,overheard|overhearing|overhears,8536,,
overthrow,.әuvә'θrәu,,"n. 推翻, 瓦解, 倾覆； vt. 打倒, 推翻, 倾覆",,ky,,overthrew|overthrowing|overthrown|overthrows,8555,,
reckless,'reklis,,"a. 不介意的, 大意的, 鲁莽的, 不顾后果的； [法] 不注意的, 粗心大意的, 鲁莽的",,ky,,,8562,,
drawback,'drɒ:bæk,,"n. 缺点, 退税； [法] 退款, 退税",,ky,,drawbacks,8563,,
freight,'freit,,"n. 船货, 运费, 货运； vt. 装货, 使充满, 以货运运送, 租(或出租)(船等)",,ky,,freighted|freighting|freights,8566,,
handicap,'hændikæp,,"n. 障碍, 困难, 不利条件； vt. 加障碍于, 妨碍",,ky,,handicapped|handicapping|handicaps,8589,,
hemisphere,'hemisfiә,,"n. 半球, 地球的半面, 大脑半球； [医] 半球",,ky,,hemispheres,8591,,
housewife,'hauswaif,,"n. 主妇, 家庭妇女",,ky,,housewives,8592,,
outward,'autwәd,,"a. 向外的, 表面的, 外服的； adv. 向外, 在外, 表面",,ky,,,8599,,
amaze,ә'meiz,,vt. 使吃惊,,ky,,amazed|amazes|amazing,8607,,
zoom,zu:m,,"n. 急速上升, 变焦摄影, 嗡嗡声； vi. 猛增, 急速上升, 摄象机移动",,ky,,zoomed|zooming|zooms,8608,,
renovate,'renәuveit,,"vt. 更新, 革新, 刷新, 修复, 使恢复活力",,ky,,renovated|renovates|renovating,8620,,
minus,'mainәs,,"n. 负号, 不足； a. 减的, 负的, 阴性的",,ky,,minuses,8628,,
rein,rein,,"n. 缰绳, 统治, 支配； vt. 驾驭, 以缰绳控制, 控制",,ky,,reined|reining|reins,8629,,
pneumonia,nju:'mәunjә,,n. 肺炎； [医] 肺炎,,ky,,pneumonias,8632,,
cradle,'kreidl,,"n. 摇篮, 发祥地, 孩提时代； vt. 放在摇篮内, 抚育",,ky,,cradled|cradles|cradling,8639,,
spacious,'speiʃәs,,"a. 广大的, 宽广的",,ky,,,8653,,
relish,'reliʃ,,"n. 滋味, 风味, 美味, 爱好, 食欲, 调味品； vt. 调味, 喜欢, 玩味",,ky,,relished|relishes|relishing,8659,,
cherish,'tʃeriʃ,,"vt. 珍爱, 怀有, 爱护",,ky,,cherished|cherishes|cherishing,8660,,
smuggle,'smʌgl,,"vt. 偷运, 走私, 私运； vi. 走私",,ky,,smuggled|smuggles|smuggling,8668,,
commonplace,'kɒmәnpleis,,"n. 寻常事, 老生常谈, 普通的东西； a. 平凡的, 普通的",,ky,,commonplaces,8669,,
mislead,mis'li:d,,vt. 误导,,ky,,misleading|misleads|misled,8670,,
incidentally,.insi'dentәli,,"adv. 伴随地, 偶然, 顺便",,ky,,,8677,,
simultaneous,.simәl'teinjәs,,"a. 同时的, 同时发生的； [计] 同时的",,ky,,,8695,,
moss,mɒs,,"n. 苔藓, 泥沼； vt. 使长满苔藓",,ky,,mosses,8708,,
nuisance,'nju:sns,,"n. 讨厌的东西, 讨厌的人, 损害； [医] 损害, 讨厌",,ky,,nuisances,8738,,
dizzy,'dizi,,"a. 晕眩的, 眼花缭乱的； vt. 使晕眩",,ky,,dizzied|dizzier|dizzies|dizzying,8740,,
exterior,ik'stiәriә,,"n. 外部, 表面, 外貌； a. 外部的, 外在的, 表面的",,ky,,exteriors,8761,,
